
      0   3650   3624      1
    1 -0.5617094E+02 -0.3499992E+01 -0.2000000E+02  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.1703495E+01
    1 -0.5701240E+02 -0.2725538E+01 -0.2000000E+02  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.6274222E+00
    1 -0.5506628E+02 -0.4359707E+01 -0.2000000E+02  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.2140304E+01
    1 -0.5380970E+02 -0.5007547E+01 -0.2000000E+02  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.2301426E+01
    1 -0.5715534E+02 -0.1591939E+01 -0.2000000E+02  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.1717742E+01
    1 -0.5588371E+02 -0.2145321E+01 -0.2000000E+02  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.1842562E+01
    1 -0.5466529E+02 -0.2825497E+01 -0.2000000E+02  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.2105958E+01
    1 -0.5243053E+02 -0.5374494E+01 -0.2000000E+02  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.2302891E+01
    1 -0.5721480E+02 -0.1889336E+00 -0.2000000E+02  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.2178277E+01
    1 -0.5346783E+02 -0.3421691E+01 -0.2000000E+02  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.2084034E+01
    1 -0.5572912E+02 -0.7324293E+00 -0.2000000E+02  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.2144325E+01
    1 -0.5097904E+02 -0.5479902E+01 -0.2000000E+02  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.2275238E+01
    1 -0.5428609E+02 -0.1273607E+01 -0.2000000E+02  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.2381774E+01
    1 -0.5220276E+02 -0.3825683E+01 -0.2000000E+02  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.2046419E+01
    1 -0.5702229E+02  0.1219025E+01 -0.2000000E+02  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.2317201E+01
    1 -0.5550349E+02  0.6555055E+00 -0.2000000E+02  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.2214768E+01
    1 -0.5294586E+02 -0.1876019E+01 -0.2000000E+02  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.2385453E+01
    1 -0.4950472E+02 -0.5477779E+01 -0.2000000E+02  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.2298313E+01
    1 -0.5085357E+02 -0.3937746E+01 -0.2000000E+02  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.2104403E+01
    1 -0.5399146E+02  0.2535035E+00 -0.2000000E+02  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.2449760E+01
    1 -0.5202595E+02 -0.2594938E+01 -0.2000000E+02  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.8931119E+00
    1 -0.5656714E+02  0.2568603E+01 -0.2000000E+02  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.2181046E+01
    1 -0.4802011E+02 -0.5472147E+01 -0.2000000E+02  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.2327597E+01
    1 -0.4945322E+02 -0.3912862E+01 -0.2000000E+02  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.2263485E+01
    1 -0.5095263E+02 -0.2370854E+01 -0.2000000E+02  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.2234480E+01
    1 -0.5518219E+02  0.2033095E+01 -0.2000000E+02  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.2047131E+01
    1 -0.5232109E+02 -0.8642616E+00 -0.2000000E+02  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.1111403E+01
    1 -0.5252643E+02  0.3368340E+00 -0.2000000E+02  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.2393052E+01
    1 -0.5379617E+02  0.1838776E+01 -0.2000000E+02  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.2166484E+01
    1 -0.4652440E+02 -0.5469944E+01 -0.2000000E+02  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.2343894E+01
    1 -0.4799568E+02 -0.3906001E+01 -0.2000000E+02  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.2308640E+01
    1 -0.5573811E+02  0.3803319E+01 -0.2000000E+02  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.2112938E+01
    1 -0.4948195E+02 -0.2344891E+01 -0.2000000E+02  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.2282695E+01
    1 -0.5105180E+02 -0.8925828E+00 -0.2000000E+02  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.2315230E+01
    1 -0.5485214E+02  0.3178762E+01 -0.2000000E+02  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.9029780E+00
    1 -0.5241438E+02  0.1974574E+01 -0.2000000E+02  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.2313515E+01
    1 -0.4502238E+02 -0.5469324E+01 -0.2000000E+02  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.2348943E+01
    1 -0.4651188E+02 -0.3905612E+01 -0.2000000E+02  0.0000000E+00  0.0000000E+00 -0.1000000E+01  0.2338211E+01
