   52767.2227      -1.57080007      0.398715049      -3.10427809       52767.2266       1.57080007       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       316945.281      -1.57079184      0.684560180      -3.04920340       316945.219       1.57079184       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       585960.312      -1.57072484      0.786089540     -0.350555450       585960.250       1.57072484       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       864417.375      -1.57055259       2.22035289      -3.10359383       864417.438       1.57055259       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       1157687.50      -1.57015109      0.559759676      -2.25885415       1157687.38       1.57015157       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       1471223.12      -1.56927466       1.29826689      -2.58107972       1471223.25       1.56927466       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       1807196.12      -1.56740785       1.71648574       3.11374688       1807196.25       1.56740785       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       2156215.25      -1.56346285       3.55440521      -3.12182665       2156215.25       1.56346285       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       2487004.75      -1.55532634       2.89184666       3.10260010       2487004.50       1.55532634       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       2747396.75      -1.53921390       4.17583942       3.02696967       2747396.75       1.53921390       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       2882483.25      -1.50856268       6.19706869       2.96400833       2882483.25       1.50856268       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       2855792.00      -1.45170343       4.55365324       2.77433801       2855792.75       1.45170355       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       2667977.50      -1.34739876       3.14769077       2.25769925       2667977.50       1.34739876       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       2383144.75      -1.15955436       2.95126939       1.06546152       2383145.00       1.15955436       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       2162462.25     -0.851162612       6.00569296      0.271839023       2162462.50      0.851162732       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       2219500.00     -0.467650294       10.8803692      0.234137654       2219500.00      0.467650265       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       2584905.50     -0.155442387       14.7930279       8.17268118E-02   2584905.25      0.155442387       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       3037275.75       2.74635255E-02   16.2698307       9.44815129E-02   3037276.00      -2.74634678E-02   0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       3316922.50      0.117172271       13.2764196       4.54733782E-02   3316922.50     -0.117172383       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       3236381.50      0.156398863       5.49172640      -4.01323810E-02   3236381.50     -0.156398863       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       2705828.25      0.181222945       5.92901564      -3.04934835       2705828.25     -0.181223005       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       1757944.75      0.254519701       19.2707081      -3.10570645       1757945.25     -0.254519790       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       660136.250      0.809797108       29.9269314      -3.11090612       660135.938     -0.809797347       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       1046053.88       2.47557592       34.3468704      -3.11967659       1046053.88      -2.47557616       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       2031954.75       2.68790078       30.3261986      -3.12982059       2031954.75      -2.68790078       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       2529004.25       2.71913624       18.4526825      -3.12291002       2529004.25      -2.71913624       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       2342609.00       2.76723003       2.10201097      -2.94739747       2342609.25      -2.76723027       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       1598386.75       3.02151012       13.6751919      -2.93274466E-02   1598386.62      -3.02151012       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       1239462.75      -2.31367779       22.4036961      -4.65811640E-02   1239462.50       2.31367755       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       2166473.50      -1.69318378       21.7457199      -5.07583059E-02   2166473.50       1.69318378       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       3045687.75      -1.57831144       13.3657150      -7.61957467E-02   3045688.00       1.57831144       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       3187651.25      -1.57038832       2.35543966     -0.300866038       3187650.75       1.57038832       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       2488803.75      -1.52635622       5.50785637      -3.06577826       2488803.25       1.52635622       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       1386624.50      -1.16747940       6.19163179      -3.13789344       1386624.75       1.16747963       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       1237713.75     -0.115461722      0.344122529       3.12695956       1237713.75      0.115461648       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       1810141.88      0.245781496       7.49751377      -4.96585947E-03   1810141.75     -0.245781139       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       1712104.50      0.252673417       12.0972176      -7.81664718E-03   1712104.00     -0.252673507       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       844094.875      0.214858606       11.0467987      -5.57420868E-03   844094.812     -0.214858770       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       338150.125       2.85397267       5.72553349       1.69544797E-02   338150.281      -2.85397267       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       1140797.38       2.94324684      0.530529320     -0.217073649       1140797.12      -2.94324684       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       1199541.00       2.93472862       1.02895916      -2.75743103       1199541.12      -2.93472886       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       702737.188      -2.96134162       1.03610063     -0.198532894       702736.875       2.96134138       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       775579.750      -1.83024275       3.54241419      0.136070415       775579.375       1.83024287       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       1142746.00      -1.57941282       3.59525824      0.420479149       1142745.88       1.57941282       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       999271.625      -1.56709683       1.86578369       1.50378537       999271.438       1.56709683       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       530525.000      -1.39554560       3.23461056       2.83288813       530524.750       1.39554560       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       286722.469     -0.583800614       4.05567503      -2.99274826       286722.500      0.583800852       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       253577.797     -0.344025373       2.75366211      -2.70994186       253577.719      0.344025791       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       158274.078      -1.03309655       1.66264784       3.00477076       158274.125       1.03309667       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       155671.375      -1.59822011       3.36559749       2.44125438       155671.375       1.59822011       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       192235.625      -1.16421115       4.98483658       2.64580345       192235.547       1.16421092       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       224041.359     -0.910096765       5.00244951       3.08655357       224041.375      0.910096467       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       67350.0156     -0.116412364       5.05845785      -2.72793436       67350.0156      0.116412565       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       265707.500       1.56093502       5.28932905      -2.80927300       265707.594      -1.56093514       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       304399.094       1.60104632       5.74597216       3.03195858       304399.125      -1.60104632       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       153204.312       2.96772766       4.94075012       2.85313630       153204.234      -2.96772718       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       419919.906      -2.66044831       2.68113160      -2.89988160       419919.906       2.66044855       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       325067.562      -2.65634394       4.08097076      -2.34408450       325067.500       2.65634394       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       167250.047     -0.666922092       6.42026901      -2.71216059       167249.969      0.666922152       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       393384.062     -0.377221227       6.58713436      -2.97017121       393383.969      0.377221256       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       201202.672       5.99173978E-02   2.18083906      -2.39151978       201202.688      -5.99170104E-02   0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       326178.625       1.51210880       3.94453621     -0.847104967       326178.625      -1.51210880       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       361584.562       1.57456064       3.60380554      -1.83276737       361584.500      -1.57456052       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       143964.938       2.06557631       6.39851618      -2.65032220       143964.938      -2.06557631       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       137546.375       3.03075337       3.56728888      -1.94670177       137546.328      -3.03075361       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       72558.2969       2.30412221       7.71136570     -0.515041232       72558.3125      -2.30412245       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       75758.2891       1.29909205       5.97679567     -0.530571878       75758.3203      -1.29909134       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       93437.0234       1.77474117       3.61280966      -2.17716455       93437.0625      -1.77474082       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       49966.2305       1.88980055       4.02889681      -1.43027508       49966.2852      -1.88979900       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       59439.5156      -1.57107782       10.4819345     -0.382462740       59439.4609       1.57107866       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       31915.7637       2.27204268E-03   8.76082325     -0.235342979       31915.7148      -2.27127597E-03   0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
